Time, Mass, Net Force, Y-Acceleration, Y-velocity, Altitude
124.250000, 235969.135802, 4486260.013325, 19.012063, 1033.833649, 45327.521730
124.375000, 235969.135802, 4486764.444799, 19.014200, 1036.210424, 45457.048033
124.500000, 235969.135802, 4487266.645146, 19.016329, 1038.587465, 45586.871467
124.625000, 235969.135802, 4487766.601666, 19.018447, 1040.964771, 45716.992063
124.750000, 235969.135802, 4488264.302169, 19.020557, 1043.342341, 45847.409856
124.875000, 235969.135802, 4488759.734972, 19.022656, 1045.720173, 45978.124877
125.000000, 235969.135802, 4489252.888892, 19.024746, 1048.098266, 46109.137160
125.125000, 233506.790123, 4513519.522223, 19.329286, 1050.514427, 46240.451464
125.250000, 233506.790123, 4514004.446298, 19.331363, 1052.930847, 46372.067820
125.375000, 233506.790123, 4514487.150166, 19.333430, 1055.347526, 46503.986260
125.500000, 233506.790123, 4514967.622977, 19.335488, 1057.764462, 46636.206818
125.625000, 233506.790123, 4515445.854375, 19.337536, 1060.181654, 46768.729525
125.750000, 233506.790123, 4515921.834494, 19.339574, 1062.599100, 46901.554412
125.875000, 233506.790123, 4516395.553952, 19.341603, 1065.016801, 47034.681512
126.000000, 233506.790123, 4516867.003847, 19.343622, 1067.434753, 47168.110856
126.125000, 231044.444444, 4541104.110538, 19.654678, 1069.891588, 47301.847305
126.250000, 231044.444444, 4541567.548892, 19.656684, 1072.348674, 47435.890889
126.375000, 231044.444444, 4542028.777848, 19.658680, 1074.806008, 47570.241640
126.500000, 231044.444444, 4542487.788805, 19.660667, 1077.263592, 47704.899589
126.625000, 231044.444444, 4542944.573629, 19.662644, 1079.721422, 47839.864767
126.750000, 231044.444444, 4543399.124657, 19.664611, 1082.179499, 47975.137204
126.875000, 231044.444444, 4543851.434686, 19.666569, 1084.637820, 48110.716932
127.000000, 231044.444444, 4544301.496970, 19.668517, 1087.096384, 48246.603980
127.125000, 228582.098765, 4568509.265386, 19.986295, 1089.594671, 48382.803314
127.250000, 228582.098765, 4568951.546929, 19.988230, 1092.093200, 48519.314964
127.375000, 228582.098765, 4569391.642144, 19.990155, 1094.591969, 48656.138960
127.500000, 228582.098765, 4569829.544548, 19.992071, 1097.090978, 48793.275332
127.625000, 228582.098765, 4570265.248105, 19.993977, 1099.590225, 48930.724110
127.750000, 228582.098765, 4570698.747222, 19.995874, 1102.089710, 49068.485324
127.875000, 228582.098765, 4571130.036745, 19.997760, 1104.589430, 49206.559003
128.000000, 228582.098765, 4571559.111952, 19.999637, 1107.089384, 49344.945176
128.125000, 226119.753086, 4595737.811468, 20.324354, 1109.629928, 49483.648917
128.250000, 226119.753086, 4596159.347656, 20.326218, 1112.170706, 49622.670255
128.375000, 226119.753086, 4596578.731945, 20.328072, 1114.711715, 49762.009219
128.500000, 226119.753086, 4596995.959834, 20.329918, 1117.252954, 49901.665839
128.625000, 226119.753086, 4597411.027249, 20.331753, 1119.794424, 50041.640142
128.750000, 226119.753086, 4597823.930531, 20.333579, 1122.336121, 50181.932157
128.875000, 226119.753086, 4598234.666436, 20.335396, 1124.878046, 50322.541912
129.000000, 226119.753086, 4598643.232130, 20.337203, 1127.420196, 50463.469437
129.125000, 223657.407407, 4622793.205952, 20.669082, 1130.003831, 50604.719916
129.250000, 223657.407407, 4623194.483635, 20.670876, 1132.587691, 50746.293377
129.375000, 223657.407407, 4623593.654259, 20.672661, 1135.171773, 50888.189849
129.500000, 223657.407407, 4623990.715166, 20.674436, 1137.756078, 51030.409358
129.625000, 223657.407407, 4624385.664099, 20.676202, 1140.340603, 51172.951934
129.750000, 223657.407407, 4624778.499192, 20.677958, 1142.925348, 51315.817602
129.875000, 223657.407407, 4625169.218968, 20.679705, 1145.510311, 51459.006391
130.000000, 223657.407407, 4625557.822333, 20.681443, 1148.095491, 51602.518327
130.125000, 221195.061728, 4649679.480023, 21.020720, 1150.723081, 51746.358713
130.250000, 221195.061728, 4650061.054002, 21.022445, 1153.350887, 51890.527573
130.375000, 221195.061728, 4650440.575191, 21.024161, 1155.978907, 52035.024937
130.500000, 221195.061728, 4650818.042631, 21.025867, 1158.607140, 52179.850829
130.625000, 221195.061728, 4651193.455734, 21.027565, 1161.235586, 52325.005277
130.750000, 221195.061728, 4651566.814281, 21.029253, 1163.864242, 52470.488308
130.875000, 221195.061728, 4651938.118414, 21.030931, 1166.493109, 52616.299946
131.000000, 221195.061728, 4652307.368631, 21.032601, 1169.122184, 52762.440219
131.125000, 218732.716049, 4676401.178406, 21.379523, 1171.794624, 52908.914547
131.250000, 218732.716049, 4676763.663783, 21.381180, 1174.467272, 53055.722956
131.375000, 218732.716049, 4677124.159064, 21.382829, 1177.140125, 53202.865472
131.500000, 218732.716049, 4677482.664837, 21.384468, 1179.813184, 53350.342120
131.625000, 218732.716049, 4677839.182038, 21.386097, 1182.486446, 53498.152926
131.750000, 218732.716049, 4678193.711943, 21.387718, 1185.159911, 53646.297914
131.875000, 218732.716049, 4678546.256164, 21.389330, 1187.833577, 53794.777112
132.000000, 218732.716049, 4678896.816643, 21.390933, 1190.507444, 53943.590542
132.125000, 216270.370370, 4702963.297553, 21.745759, 1193.225663, 54092.743750
132.250000, 216270.370370, 4703307.361960, 21.747350, 1195.944082, 54242.236760
132.375000, 216270.370370, 4703649.506370, 21.748932, 1198.662699, 54392.069598
132.500000, 216270.370370, 4703989.732772, 21.750505, 1201.381512, 54542.242287
132.625000, 216270.370370, 4704328.043471, 21.752069, 1204.100520, 54692.754852
132.750000, 216270.370370, 4704664.441090, 21.753625, 1206.819723, 54843.607317
132.875000, 216270.370370, 4704998.928559, 21.755171, 1209.539120, 54994.799707
133.000000, 216270.370370, 4705331.509112, 21.756709, 1212.258708, 55146.332045
133.125000, 213808.024691, 4729371.223173, 22.119709, 1215.023672, 55298.210004
133.250000, 213808.024691, 4729697.578966, 22.121235, 1217.788826, 55450.433608
133.375000, 213808.024691, 4730022.091250, 22.122753, 1220.554170, 55603.002879
133.500000, 213808.024691, 4730344.763261, 22.124262, 1223.319703, 55755.917842
133.625000, 213808.024691, 4730665.598526, 22.125763, 1226.085424, 55909.178520
133.750000, 213808.024691, 4730984.600863, 22.127255, 1228.851330, 56062.784936
133.875000, 213808.024691, 4731301.774369, 22.128738, 1231.617423, 56216.737114
134.000000, 213808.024691, 4731617.123423, 22.130213, 1234.383699, 56371.035076
134.125000, 211345.679012, 4755630.667783, 22.501670, 1237.196408, 56525.684627
134.250000, 211345.679012, 4755940.064286, 22.503134, 1240.009300, 56680.685790
134.375000, 211345.679012, 4756247.699145, 22.504589, 1242.822373, 56836.038587
134.500000, 211345.679012, 4756553.576693, 22.506037, 1245.635628, 56991.743040
134.625000, 211345.679012, 4756857.701532, 22.507476, 1248.449062, 57147.799173
134.750000, 211345.679012, 4757160.078524, 22.508906, 1251.262676, 57304.207007
134.875000, 211345.679012, 4757460.712790, 22.510329, 1254.076467, 57460.966566
135.000000, 211345.679012, 4757759.609702, 22.511743, 1256.890435, 57618.077870
135.125000, 208883.333333, 4781747.608928, 22.891954, 1259.751929, 57775.546861
135.250000, 208883.333333, 4782040.824800, 22.893357, 1262.613599, 57933.373561
135.375000, 208883.333333, 4782332.365277, 22.894753, 1265.475443, 58091.557991
135.500000, 208883.333333, 4782622.235646, 22.896141, 1268.337460, 58250.100174
135.625000, 208883.333333, 4782910.441436, 22.897521, 1271.199650, 58409.000130
135.750000, 208883.333333, 4783196.988409, 22.898892, 1274.062012, 58568.257882
135.875000, 208883.333333, 4783481.882563, 22.900256, 1276.924544, 58727.873450
136.000000, 208883.333333, 4783765.130120, 22.901612, 1279.787246, 58887.846855
136.125000, 206420.987654, 4807728.228682, 23.290889, 1282.698607, 59048.184181
136.250000, 206420.987654, 4808006.064483, 23.292235, 1285.610136, 59208.885448
136.375000, 206420.987654, 4808282.314562, 23.293573, 1288.521833, 59369.950677
136.500000, 206420.987654, 4808556.985016, 23.294903, 1291.433695, 59531.379889
136.625000, 206420.987654, 4808830.082158, 23.296226, 1294.345724, 59693.173105
136.750000, 206420.987654, 4809101.612513, 23.297542, 1297.257917, 59855.330344
136.875000, 206420.987654, 4809371.582813, 23.298850, 1300.170273, 60017.851628
137.000000, 206420.987654, 4809639.999991, 23.300150, 1303.082791, 60180.736977
137.125000, 203958.641975, 4833578.854997, 23.698819, 1306.045144, 60343.992620
137.250000, 203958.641975, 4833842.126028, 23.700109, 1309.007657, 60507.618577
137.375000, 203958.641975, 4834103.903504, 23.701393, 1311.970332, 60671.614869
137.500000, 203958.641975, 4834364.194197, 23.702669, 1314.933165, 60835.981514
137.625000, 203958.641975, 4834623.005069, 23.703938, 1317.896157, 61000.718534
137.750000, 203958.641975, 4834880.343270, 23.705200, 1320.859307, 61165.825948
137.875000, 203958.641975, 4835136.216134, 23.706454, 1323.822614, 61331.303774
138.000000, 203958.641975, 4835390.631171, 23.707702, 1326.786077, 61497.152034
138.125000, 201496.296296, 4859305.905436, 24.116105, 1329.800590, 61663.377108
138.250000, 201496.296296, 4859555.434899, 24.117344, 1332.815258, 61829.979015
138.375000, 201496.296296, 4859803.564591, 24.118575, 1335.830080, 61996.957775
138.500000, 201496.296296, 4860050.301825, 24.119800, 1338.845055, 62164.313407
138.625000, 201496.296296, 4860295.654083, 24.121017, 1341.860182, 62332.045930
138.750000, 201496.296296, 4860539.629010, 24.122228, 1344.875461, 62500.155362
138.875000, 201496.296296, 4860782.234414, 24.123432, 1347.890890, 62668.641723
139.000000, 201496.296296, 4861023.478256, 24.124629, 1350.906468, 62837.505032
139.125000, 199033.950617, 4884915.833738, 24.543129, 1353.974359, 63006.751827
139.250000, 199033.950617, 4885152.446295, 24.544317, 1357.042399, 63176.382127
139.375000, 199033.950617, 4885387.753646, 24.545500, 1360.110586, 63346.395950
139.500000, 199033.950617, 4885621.763523, 24.546675, 1363.178921, 63516.793315
139.625000, 199033.950617, 4885854.483805, 24.547845, 1366.247401, 63687.574240
139.750000, 199033.950617, 4886085.922513, 24.549007, 1369.316027, 63858.738744
139.875000, 199033.950617, 4886316.087806, 24.550164, 1372.384798, 64030.286843
140.000000, 199033.950617, 4886544.987978, 24.551314, 1375.453712, 64202.218557
140.125000, 196571.604938, 4910415.079654, 24.980287, 1378.576248, 64374.540588
140.250000, 196571.604938, 4910639.595399, 24.981429, 1381.698927, 64547.252954
140.375000, 196571.604938, 4910862.900515, 24.982565, 1384.821747, 64720.355673
140.500000, 196571.604938, 4911085.003034, 24.983695, 1387.944709, 64893.848761
140.625000, 196571.604938, 4911305.911118, 24.984819, 1391.067811, 65067.732238
140.750000, 196571.604938, 4911525.633048, 24.985936, 1394.191053, 65242.006119
140.875000, 196571.604938, 4911744.177225, 24.987048, 1397.314434, 65416.670424
141.000000, 196571.604938, 4911961.552162, 24.988154, 1400.437954, 65591.725168
141.125000, 194109.259259, 4935810.022356, 25.427999, 1403.616454, 65767.177225
141.250000, 194109.259259, 4936023.251275, 25.429097, 1406.795091, 65943.026611
141.375000, 194109.259259, 4936235.363436, 25.430190, 1409.973865, 66119.273344
141.500000, 194109.259259, 4936446.367067, 25.431277, 1413.152774, 66295.917441
141.625000, 194109.259259, 4936656.270504, 25.432359, 1416.331819, 66472.958918
141.750000, 194109.259259, 4936865.082186, 25.433434, 1419.510998, 66650.397793
141.875000, 194109.259259, 4937072.810649, 25.434504, 1422.690311, 66828.234082
142.000000, 194109.259259, 4937279.464525, 25.435569, 1425.869757, 67006.467802
142.125000, 191646.913580, 4961106.937741, 25.886704, 1429.105595, 67185.106001
142.250000, 191646.913580, 4961309.674656, 25.887762, 1432.341566, 67364.148697
142.375000, 191646.913580, 4961511.387333, 25.888814, 1435.577668, 67543.595905
142.500000, 191646.913580, 4961712.084097, 25.889862, 1438.813900, 67723.447643
142.625000, 191646.913580, 4961911.773361, 25.890904, 1442.050263, 67903.703926
142.750000, 191646.913580, 4962110.463623, 25.891940, 1445.286756, 68084.364770
142.875000, 191646.913580, 4962308.163463, 25.892972, 1448.523377, 68265.430192
143.000000, 191646.913580, 4962504.881537, 25.893998, 1451.760127, 68446.900208
143.125000, 189184.567901, 4986311.959803, 26.356864, 1455.054735, 68628.782050
143.250000, 189184.567901, 4986504.979850, 26.357884, 1458.349471, 68811.075734
143.375000, 189184.567901, 4986697.066245, 26.358900, 1461.644333, 68993.781275
143.500000, 189184.567901, 4986888.227321, 26.359910, 1464.939322, 69176.898691
143.625000, 189184.567901, 4987078.471480, 26.360916, 1468.234436, 69360.427995
143.750000, 189184.567901, 4987267.807194, 26.361917, 1471.529676, 69544.369205
143.875000, 189184.567901, 4987456.243000, 26.362913, 1474.825040, 69728.722335
144.000000, 189184.567901, 4987643.787496, 26.363904, 1478.120528, 69913.487401
144.125000, 186722.222222, 5011431.046251, 26.838964, 1481.475399, 70098.671826
144.250000, 186722.222222, 5011615.100881, 26.839950, 1484.830392, 70284.275625
144.375000, 186722.222222, 5011798.310002, 26.840931, 1488.185509, 70470.298813
144.500000, 186722.222222, 5011980.681872, 26.841908, 1491.540747, 70656.741407
144.625000, 186722.222222, 5012162.224805, 26.842880, 1494.896107, 70843.603420
144.750000, 186722.222222, 5012342.947169, 26.843848, 1498.251588, 71030.884868
144.875000, 186722.222222, 5012522.857380, 26.844811, 1501.607190, 71218.585767
145.000000, 186722.222222, 5012701.963905, 26.845771, 1504.962911, 71406.706131
145.125000, 184259.876543, 5036469.948415, 27.333514, 1508.379600, 71595.253581
145.250000, 184259.876543, 5036645.761947, 27.334468, 1511.796409, 71784.228132
145.375000, 184259.876543, 5036820.815224, 27.335418, 1515.213336, 71973.629799
145.500000, 184259.876543, 5036995.116360, 27.336364, 1518.630382, 72163.458597
145.625000, 184259.876543, 5037168.673509, 27.337306, 1522.047545, 72353.714540
145.750000, 184259.876543, 5037341.494867, 27.338244, 1525.464825, 72544.397643
145.875000, 184259.876543, 5037513.588668, 27.339178, 1528.882223, 72735.507921
146.000000, 184259.876543, 5037684.963176, 27.340108, 1532.299736, 72927.045388
146.125000, 181797.530864, 5061434.185492, 27.841050, 1535.779867, 73119.017871
146.250000, 181797.530864, 5061602.452197, 27.841976, 1539.260114, 73311.425386
146.375000, 181797.530864, 5061770.040637, 27.842898, 1542.740477, 73504.267945
146.500000, 181797.530864, 5061936.958719, 27.843816, 1546.220954, 73697.545565
146.625000, 181797.530864, 5062103.214381, 27.844730, 1549.701545, 73891.258258
146.750000, 181797.530864, 5062268.815589, 27.845641, 1553.182250, 74085.406039
146.875000, 181797.530864, 5062433.770331, 27.846549, 1556.663069, 74279.988923
147.000000, 181797.530864, 5062598.086619, 27.847452, 1560.144000, 74475.006923
147.125000, 179335.185185, 5086329.023063, 28.362137, 1563.689267, 74670.468081
147.250000, 179335.185185, 5086490.404776, 28.363037, 1567.234647, 74866.372412
147.375000, 179335.185185, 5086651.186643, 28.363933, 1570.780138, 75062.719929
147.500000, 179335.185185, 5086811.376314, 28.364826, 1574.325742, 75259.510647
147.625000, 179335.185185, 5086970.981455, 28.365716, 1577.871456, 75456.744579
147.750000, 179335.185185, 5087130.009753, 28.366603, 1581.417282, 75654.421739
147.875000, 179335.185185, 5087288.468906, 28.367487, 1584.963217, 75852.542141
148.000000, 179335.185185, 5087446.366624, 28.368367, 1588.509263, 76051.105799
148.125000, 176872.839506, 5111159.455788, 28.897368, 1592.121434, 76250.120978
148.250000, 176872.839506, 5111314.580039, 28.898245, 1595.733715, 76449.587693
148.375000, 176872.839506, 5111469.179048, 28.899119, 1599.346105, 76649.505956
148.500000, 176872.839506, 5111623.260163, 28.899990, 1602.958603, 76849.875781
148.625000, 176872.839506, 5111776.830740, 28.900858, 1606.571211, 77050.697183
148.750000, 176872.839506, 5111929.898143, 28.901723, 1610.183926, 77251.970173
148.875000, 176872.839506, 5112082.469740, 28.902586, 1613.796749, 77453.694767
149.000000, 176872.839506, 5112234.552902, 28.903446, 1617.409680, 77655.870977
149.125000, 174410.493827, 5135930.194137, 29.447369, 1621.090601, 77858.507302
149.250000, 174410.493827, 5136079.652767, 29.448226, 1624.771630, 78061.603756
149.375000, 174410.493827, 5136228.656764, 29.449080, 1628.452765, 78265.160352
149.500000, 174410.493827, 5136377.213137, 29.449932, 1632.134006, 78469.177102
149.625000, 174410.493827, 5136525.328898, 29.450781, 1635.815354, 78673.654022
149.750000, 174410.493827, 5136673.011056, 29.451628, 1639.496807, 78878.591122
149.875000, 174410.493827, 5136820.266619, 29.452472, 1643.178366, 79083.988418
150.000000, 174410.493827, 5136967.102589, 29.453314, 1646.860031, 79289.845922
150.125000, 171948.148148, 5160645.654961, 30.012802, 1650.611631, 79496.172376
150.250000, 171948.148148, 5160790.003207, 30.013641, 1654.363336, 79702.967793
150.375000, 171948.148148, 5160933.963309, 30.014478, 1658.115146, 79910.232186
150.500000, 171948.148148, 5161077.541910, 30.015313, 1661.867060, 80117.965569
150.625000, 171948.148148, 5161220.745652, 30.016146, 1665.619078, 80326.167953
150.750000, 171948.148148, 5161363.581165, 30.016977, 1669.371200, 80534.839354
150.875000, 171948.148148, 5161506.055073, 30.017805, 1673.123426, 80743.979782
151.000000, 171948.148148, 5161648.173984, 30.018632, 1676.875755, 80953.589251
151.125000, 169485.802469, 5185309.955663, 30.594362, 1680.700050, 81163.676757
151.250000, 169485.802469, 5185449.711675, 30.595186, 1684.524449, 81374.242313
151.375000, 169485.802469, 5185589.141841, 30.596009, 1688.348950, 81585.285932
151.500000, 169485.802469, 5185728.252422, 30.596830, 1692.173553, 81796.807626
151.625000, 169485.802469, 5185867.049668, 30.597649, 1695.998259, 82008.807409
151.750000, 169485.802469, 5186005.539816, 30.598466, 1699.823068, 82221.285292
151.875000, 169485.802469, 5186143.729084, 30.599281, 1703.647978, 82434.241289
152.000000, 169485.802469, 5186281.623678, 30.600095, 1707.472990, 82647.675413
152.125000, 167023.456790, 5209926.911729, 31.192786, 1711.372088, 82861.596924
152.250000, 167023.456790, 5210062.556484, 31.193598, 1715.271288, 83076.005835
152.375000, 167023.456790, 5210197.933482, 31.194408, 1719.170589, 83290.902159
152.500000, 167023.456790, 5210333.048589, 31.195217, 1723.069991, 83506.285908
152.625000, 167023.456790, 5210467.907653, 31.196025, 1726.969494, 83722.157094
152.750000, 167023.456790, 5210602.516502, 31.196831, 1730.869098, 83938.515732
